preference_id,passenger_id,journey_id,preferred_berth_type,preferred_coach,willing_to_exchange,exchange_same_coach_only,exchange_same_class_only,special_note
PR0019868,P021129,J000108,LOWER,,False,False,True,
PR0019869,P021130,J000108,LOWER,B2,True,True,True,
PR0019870,P021131,J000108,LOWER,B2,True,True,True,
PR0019871,P021132,J000108,LOWER,B2,True,True,True,
PR0019872,P021133,J000108,LOWER,B2,True,True,True,
PR0019873,P021134,J000108,LOWER,B2,True,True,True,
PR0019874,P021135,J000108,LOWER,B1,True,True,True,
PR0019875,P021136,J000108,LOWER,B1,True,True,True,
PR0019876,P021141,J000108,LOWER,B1,True,True,True,
PR0019877,P021142,J000108,LOWER,B1,True,True,True,
PR0019878,P021143,J000108,LOWER,B1,True,True,True,
PR0019879,P021144,J000108,LOWER,B3,True,True,True,
PR0019880,P021145,J000108,LOWER,B1,True,True,True,
PR0019881,P021146,J000108,LOWER,B1,True,True,True,
PR0019882,P021147,J000108,LOWER,,True,False,True,
PR0019883,P021148,J000108,LOWER,,False,False,True,
PR0019884,P021149,J000108,LOWER,,False,False,True,
PR0019885,P021150,J000108,LOWER,B3,True,True,True,
PR0019886,P021151,J000108,LOWER,B3,True,True,True,
PR0019887,P021152,J000108,LOWER,B2,True,True,True,
PR0019888,P021153,J000108,LOWER,B2,True,True,True,
PR0019889,P021154,J000108,LOWER,B2,True,True,True,
PR0019890,P021155,J000108,LOWER,B2,True,True,True,
PR0019891,P021156,J000108,LOWER,B3,True,True,True,
PR0019892,P021157,J000108,LOWER,,True,False,True,
PR0019893,P021158,J000108,LOWER,,False,False,True,
PR0019894,P021159,J000108,LOWER,,False,False,True,
PR0019895,P021160,J000108,LOWER,B2,True,True,False,
PR0019896,P021161,J000108,LOWER,B2,True,True,True,
PR0019897,P021162,J000108,LOWER,B1,True,True,True,
PR0019898,P021163,J000108,LOWER,B1,True,True,True,
PR0019899,P021164,J000108,LOWER,B2,True,True,True,
PR0019900,P021165,J000108,LOWER,B2,True,True,True,
PR0019901,P021166,J000108,LOWER,B2,True,True,True,
PR0019902,P021167,J000108,LOWER,,True,False,True,
PR0019903,P021168,J000108,LOWER,,False,False,True,
PR0019904,P021169,J000108,LOWER,,False,False,True,
PR0019905,P021170,J000108,LOWER,B1,True,True,True,
PR0019906,P021171,J000108,LOWER,B1,True,True,True,
PR0019907,P021172,J000108,LOWER,B1,True,True,True,
PR0019908,P021173,J000108,LOWER,B1,True,True,True,
PR0019909,P021174,J000108,LOWER,B1,True,True,True,
PR0019910,P021175,J000108,LOWER,B1,True,True,True,
PR0019911,P021176,J000108,LOWER,B1,True,True,True,
PR0019912,P021177,J000108,LOWER,,True,False,True,
PR0019913,P021178,J000108,LOWER,,False,False,True,
PR0019914,P021179,J000108,LOWER,,False,False,True,
PR0019915,P021180,J000108,LOWER,S1,True,True,False,
PR0019916,P021181,J000108,LOWER,S1,True,True,True,
PR0019917,P021182,J000108,LOWER,S1,True,True,True,
PR0019918,P021183,J000108,LOWER,S1,True,True,True,
PR0019919,P021184,J000108,LOWER,B1,True,True,True,
PR0019920,P021185,J000108,LOWER,B1,True,True,True,
PR0019921,P021186,J000108,LOWER,B1,True,True,True,
PR0019922,P021187,J000108,LOWER,,True,False,True,
PR0019923,P021188,J000108,LOWER,,False,False,True,
PR0019924,P021189,J000108,LOWER,,False,False,True,Synthetic senior prefers lower berth.
PR0019925,P021190,J000108,LOWER,B2,True,True,True,
PR0019926,P021191,J000108,LOWER,B2,True,True,True,
PR0019927,P021192,J000108,LOWER,B2,True,True,True,
PR0019928,P021193,J000108,LOWER,B2,True,True,True,
PR0019929,P021194,J000108,LOWER,B2,True,True,True,
PR0019930,P021195,J000108,LOWER,B3,True,True,True,
PR0019931,P021196,J000108,LOWER,B3,True,True,True,
PR0019932,P021197,J000108,LOWER,B3,True,False,True,
PR0019933,P021198,J000108,LOWER,,False,False,True,
PR0019934,P021199,J000108,LOWER,,False,False,True,
PR0019935,P021202,J000108,LOWER,B3,True,True,True,
PR0019936,P021203,J000108,LOWER,B1,True,True,True,
PR0019937,P021204,J000108,LOWER,B1,True,True,True,
PR0019938,P021205,J000108,LOWER,B1,True,True,True,
PR0019939,P021206,J000108,LOWER,B1,True,True,True,
PR0019940,P021207,J000108,LOWER,,True,False,True,
PR0019941,P021208,J000108,LOWER,B1,False,False,True,
PR0019942,P021209,J000108,LOWER,,False,False,True,
PR0019943,P021210,J000108,LOWER,B1,True,True,True,
PR0019944,P021211,J000108,LOWER,B1,True,True,True,
PR0019945,P021212,J000108,LOWER,B1,True,True,True,
PR0019946,P021213,J000108,LOWER,B1,True,True,True,
PR0019947,P021214,J000108,LOWER,B1,True,True,True,
PR0019948,P021215,J000108,LOWER,B1,True,True,True,
PR0019949,P021216,J000108,LOWER,B1,True,True,True,
PR0019950,P021217,J000108,LOWER,,True,False,True,
PR0019951,P021218,J000108,LOWER,,False,False,True,
PR0019952,P021219,J000108,LOWER,B3,False,False,True,
PR0019953,P021220,J000108,LOWER,B2,True,True,False,
PR0019954,P021221,J000108,LOWER,B2,True,True,True,
PR0019955,P021222,J000108,LOWER,B2,True,True,True,
PR0019956,P021223,J000108,LOWER,B2,True,True,True,
PR0019957,P021224,J000108,LOWER,B2,True,True,True,
PR0019958,P021225,J000108,LOWER,B2,True,True,True,
PR0019959,P021226,J000108,LOWER,B2,True,True,True,
PR0019960,P021227,J000108,LOWER,,True,False,True,
PR0019961,P021228,J000108,LOWER,,False,False,True,
PR0019962,P021229,J000108,LOWER,,False,False,True,
PR0019963,P021230,J000109,LOWER,B2,True,True,True,
PR0019964,P021231,J000109,LOWER,B2,True,True,True,
PR0019965,P021232,J000109,LOWER,B2,True,True,True,
PR0019966,P021233,J000109,LOWER,B2,True,True,True,
PR0019967,P021234,J000109,LOWER,B2,True,True,True,
PR0019968,P021235,J000109,LOWER,B1,True,True,True,
PR0019969,P021236,J000109,LOWER,B1,True,True,True,
PR0019970,P021237,J000109,LOWER,,True,False,True,
PR0019971,P021239,J000109,LOWER,,False,False,True,
PR0019972,P021240,J000109,LOWER,B1,True,True,False,
PR0019973,P021241,J000109,LOWER,B2,True,True,True,
PR0019974,P021242,J000109,LOWER,B2,True,True,True,
PR0019975,P021243,J000109,LOWER,B2,True,True,True,
PR0019976,P021244,J000109,LOWER,B2,True,True,True,
PR0019977,P021245,J000109,LOWER,B2,True,True,True,
PR0019978,P021246,J000109,LOWER,B2,True,True,True,
PR0019979,P021247,J000109,LOWER,,True,False,True,
PR0019980,P021248,J000109,LOWER,,False,False,True,
PR0019981,P021249,J000109,LOWER,,False,False,True,
PR0019982,P021250,J000109,LOWER,B2,True,True,True,
PR0019983,P021251,J000109,LOWER,B2,True,True,True,
PR0019984,P021252,J000109,LOWER,B2,True,True,True,
PR0019985,P021253,J000109,LOWER,B2,True,True,True,
PR0019986,P021254,J000109,LOWER,B2,True,True,True,
PR0019987,P021255,J000109,LOWER,B2,True,True,True,
PR0019988,P021256,J000109,LOWER,B2,True,True,True,
PR0019989,P021257,J000109,LOWER,,True,False,True,
PR0019990,P021258,J000109,LOWER,,False,False,True,
PR0019991,P021259,J000109,LOWER,,False,False,True,
PR0019992,P021260,J000109,LOWER,S1,True,True,False,
PR0019993,P021261,J000109,LOWER,B1,True,True,True,
PR0019994,P021262,J000109,LOWER,B1,True,True,True,
PR0019995,P021263,J000109,LOWER,B1,True,True,True,
PR0019996,P021264,J000109,LOWER,B1,True,True,True,
PR0019997,P021265,J000109,LOWER,B1,True,True,True,
PR0019998,P021266,J000109,LOWER,B1,True,True,True,
PR0019999,P021267,J000109,LOWER,,True,False,True,
PR0020000,P021268,J000109,LOWER,,False,False,True,
PR0020001,P021269,J000109,LOWER,,False,False,True,
PR0020002,P021270,J000109,LOWER,B3,True,True,True,
PR0020003,P021271,J000109,LOWER,B1,True,True,True,
PR0020004,P021272,J000109,LOWER,B1,True,True,True,
PR0020005,P021273,J000109,LOWER,B1,True,True,True,
PR0020006,P021274,J000109,LOWER,B1,True,True,True,
PR0020007,P021275,J000109,LOWER,B1,True,True,True,
PR0020008,P021276,J000109,LOWER,B1,True,True,True,
PR0020009,P021277,J000109,LOWER,,True,False,True,
PR0020010,P021278,J000109,LOWER,,False,False,True,
PR0020011,P021279,J000109,LOWER,,False,False,True,
PR0020012,P021280,J000109,LOWER,S1,True,True,False,
PR0020013,P021281,J000109,LOWER,B1,True,True,True,
PR0020014,P021282,J000109,LOWER,B1,True,True,True,
PR0020015,P021283,J000109,LOWER,B1,True,True,True,
PR0020016,P021284,J000109,LOWER,B1,True,True,True,
PR0020017,P021285,J000109,LOWER,B3,True,True,True,
PR0020018,P021286,J000109,LOWER,B2,True,True,True,
PR0020019,P021287,J000109,LOWER,,True,False,True,
PR0020020,P021288,J000109,LOWER,,False,False,True,
PR0020021,P021289,J000109,LOWER,,False,False,True,
PR0020022,P021290,J000109,LOWER,B2,True,True,True,
PR0020023,P021291,J000109,LOWER,B2,True,True,True,
PR0020024,P021292,J000109,LOWER,B2,True,True,True,
PR0020025,P021293,J000109,LOWER,B2,True,True,True,
PR0020026,P021294,J000109,LOWER,B2,True,True,True,
PR0020027,P021295,J000109,LOWER,B2,True,True,True,
PR0020028,P021296,J000109,LOWER,B2,True,True,True,
PR0020029,P021297,J000109,LOWER,,True,False,True,
PR0020030,P021298,J000109,LOWER,,False,False,True,
PR0020031,P021299,J000109,LOWER,,False,False,True,
PR0020032,P021300,J000109,LOWER,B2,True,True,False,
PR0020033,P021301,J000109,LOWER,B1,True,True,True,
PR0020034,P021302,J000109,LOWER,B1,True,True,True,
PR0020035,P021307,J000109,LOWER,B2,True,False,True,
PR0020036,P021308,J000109,LOWER,,False,False,True,
PR0020037,P021309,J000109,LOWER,,False,False,True,
PR0020038,P021310,J000109,LOWER,B2,True,True,True,
PR0020039,P021311,J000109,LOWER,B2,True,True,True,
PR0020040,P021312,J000109,LOWER,B2,True,True,True,
PR0020041,P021313,J000109,LOWER,B2,True,True,True,
PR0020042,P021314,J000109,LOWER,B2,True,True,True,
PR0020043,P021315,J000109,LOWER,B2,True,True,True,
PR0020044,P021316,J000109,LOWER,B2,True,True,True,
PR0020045,P021317,J000109,LOWER,,True,False,True,
PR0020046,P021318,J000109,LOWER,B2,False,False,True,
PR0020047,P021319,J000109,LOWER,,False,False,True,
PR0020048,P021320,J000109,LOWER,B2,True,True,False,
PR0020049,P021321,J000109,LOWER,B1,True,True,True,
PR0020050,P021322,J000109,LOWER,B1,True,True,True,
PR0020051,P021323,J000109,LOWER,B1,True,True,True,
PR0020052,P021324,J000109,LOWER,B1,True,True,True,
PR0020053,P021325,J000109,LOWER,B1,True,True,True,
PR0020054,P021326,J000109,LOWER,B1,True,True,True,
PR0020055,P021327,J000109,LOWER,,True,False,True,
PR0020056,P021328,J000109,LOWER,,False,False,True,
PR0020057,P021329,J000109,LOWER,B3,False,False,True,
PR0020058,P021330,J000109,LOWER,B1,True,True,True,
PR0020059,P021331,J000109,LOWER,B1,True,True,True,
PR0020060,P021332,J000109,LOWER,B1,True,True,True,
PR0020061,P021333,J000109,LOWER,B3,True,True,True,
PR0020062,P021334,J000109,LOWER,B3,True,True,True,
PR0020063,P021335,J000109,LOWER,B3,True,True,True,
PR0020064,P021336,J000109,LOWER,B3,True,True,True,
PR0020065,P021337,J000109,LOWER,,True,False,True,
PR0020066,P021338,J000109,LOWER,,False,False,True,
PR0020067,P021339,J000109,LOWER,,False,False,True,
PR0020068,P021340,J000109,LOWER,B2,True,True,False,
PR0020069,P021341,J000109,LOWER,B2,True,True,True,
PR0020070,P021342,J000109,LOWER,B2,True,True,True,
PR0020071,P021343,J000109,LOWER,B2,True,True,True,
PR0020072,P021344,J000109,LOWER,B3,True,True,True,
PR0020073,P021345,J000109,LOWER,B2,True,True,True,
PR0020074,P021346,J000109,LOWER,B2,True,True,True,
PR0020075,P021347,J000109,LOWER,,True,False,True,
PR0020076,P021348,J000109,LOWER,,False,False,True,
PR0020077,P021349,J000109,LOWER,,False,False,True,
PR0020078,P021350,J000109,LOWER,B2,True,True,True,
PR0020079,P021351,J000109,LOWER,B2,True,True,True,
PR0020080,P021352,J000109,LOWER,B3,True,True,True,
PR0020081,P021353,J000109,LOWER,B3,True,True,True,
PR0020082,P021354,J000109,LOWER,B3,True,True,True,
PR0020083,P021355,J000109,LOWER,B3,True,True,True,
PR0020084,P021356,J000109,LOWER,B1,True,True,True,
PR0020085,P021357,J000109,LOWER,,True,False,True,
PR0020086,P021358,J000109,LOWER,,False,False,True,
PR0020087,P021359,J000109,LOWER,,False,False,True,
PR0020088,P021360,J000109,LOWER,B3,True,True,False,
PR0020089,P021361,J000109,LOWER,B3,True,True,True,
PR0020090,P021362,J000109,LOWER,B3,True,True,True,
PR0020091,P021363,J000109,LOWER,B3,True,True,True,
PR0020092,P021364,J000109,LOWER,B1,True,True,True,Synthetic senior prefers lower berth.
PR0020093,P021365,J000109,LOWER,B1,True,True,True,
PR0020094,P021366,J000109,LOWER,B1,True,True,True,
PR0020095,P021367,J000109,LOWER,,True,False,True,
PR0020096,P021368,J000109,LOWER,,False,False,True,
PR0020097,P021373,J000109,LOWER,S1,True,True,True,
PR0020098,P021374,J000109,LOWER,S1,True,True,True,
PR0020099,P021375,J000109,LOWER,S1,True,True,True,
PR0020100,P021376,J000109,LOWER,B3,True,True,True,
PR0020101,P021377,J000109,LOWER,,True,False,True,
PR0020102,P021378,J000109,LOWER,,False,False,True,
PR0020103,P021379,J000109,LOWER,,False,False,True,
PR0020104,P021380,J000109,LOWER,B1,True,True,False,
PR0020105,P021381,J000109,LOWER,B1,True,True,True,
PR0020106,P021382,J000109,LOWER,B2,True,True,True,
PR0020107,P021383,J000109,LOWER,B2,True,True,True,
PR0020108,P021384,J000109,LOWER,B2,True,True,True,
PR0020109,P021385,J000109,LOWER,B2,True,True,True,
PR0020110,P021386,J000109,LOWER,B2,True,True,True,
PR0020111,P021387,J000109,LOWER,,True,False,True,
PR0020112,P021388,J000109,LOWER,,False,False,True,
PR0020113,P021389,J000109,LOWER,,False,False,True,
PR0020114,P021390,J000109,LOWER,B1,True,True,True,
PR0020115,P021391,J000109,LOWER,B1,True,True,True,
PR0020116,P021392,J000109,LOWER,B1,True,True,True,
PR0020117,P021393,J000109,LOWER,B1,True,True,True,
PR0020118,P021394,J000109,LOWER,B1,True,True,True,
PR0020119,P021395,J000109,LOWER,B1,True,True,True,
PR0020120,P021396,J000109,LOWER,B1,True,True,True,
PR0020121,P021397,J000109,LOWER,,True,False,True,
PR0020122,P021398,J000109,LOWER,,False,False,True,
PR0020123,P021399,J000109,LOWER,,False,False,True,
PR0020124,P021400,J000109,LOWER,B3,True,True,False,
PR0020125,P021401,J000109,LOWER,S1,True,True,True,
PR0020126,P021402,J000109,LOWER,B3,True,True,True,
PR0020127,P021403,J000109,LOWER,B1,True,True,True,
PR0020128,P021404,J000109,LOWER,B1,True,True,True,
PR0020129,P021405,J000109,LOWER,B1,True,True,True,
PR0020130,P021406,J000109,LOWER,B1,True,True,True,
PR0020131,P021409,J000109,LOWER,,False,False,True,
PR0020132,P021410,J000109,LOWER,B3,True,True,True,
PR0020133,P021411,J000109,LOWER,B3,True,True,True,
PR0020134,P021412,J000109,LOWER,B3,True,True,True,
PR0020135,P021413,J000109,LOWER,B1,True,True,True,
PR0020136,P021414,J000109,LOWER,B1,True,True,True,
PR0020137,P021415,J000109,LOWER,B1,True,True,True,
PR0020138,P021416,J000109,LOWER,B1,True,True,True,
PR0020139,P021417,J000109,LOWER,B3,True,False,True,
PR0020140,P021418,J000109,LOWER,,False,False,True,
PR0020141,P021419,J000109,LOWER,,False,False,True,
PR0020142,P021421,J000109,LOWER,B3,True,True,True,
PR0020143,P021422,J000109,LOWER,B3,True,True,True,
PR0020144,P021423,J000109,LOWER,B3,True,True,True,
PR0020145,P021424,J000109,LOWER,B1,True,True,True,
PR0020146,P021425,J000109,LOWER,B1,True,True,True,
PR0020147,P021426,J000109,LOWER,B1,True,True,True,
PR0020148,P021427,J000109,LOWER,,True,False,True,
PR0020149,P021428,J000110,LOWER,B2,False,False,True,
PR0020150,P021429,J000110,LOWER,,False,False,True,
PR0020151,P021430,J000110,LOWER,B1,True,True,True,
PR0020152,P021431,J000110,LOWER,B1,True,True,True,
PR0020153,P021432,J000110,LOWER,B2,True,True,True,
PR0020154,P021433,J000110,LOWER,B2,True,True,True,
PR0020155,P021434,J000110,LOWER,B2,True,True,True,
PR0020156,P021435,J000110,LOWER,B2,True,True,True,
PR0020157,P021436,J000110,LOWER,B3,True,True,True,
PR0020158,P021437,J000110,LOWER,,True,False,True,
PR0020159,P021438,J000110,LOWER,,False,False,True,Synthetic senior prefers lower berth.
PR0020160,P021439,J000110,LOWER,B2,False,False,True,
PR0020161,P021440,J000110,LOWER,B2,True,True,False,
PR0020162,P021441,J000110,LOWER,B2,True,True,True,
PR0020163,P021442,J000110,LOWER,B2,True,True,True,
PR0020164,P021443,J000110,LOWER,B2,True,True,True,
PR0020165,P021444,J000110,LOWER,B2,True,True,True,
PR0020166,P021445,J000110,LOWER,B2,True,True,True,
PR0020167,P021446,J000110,LOWER,B2,True,True,True,
PR0020168,P021447,J000110,LOWER,,True,False,True,
PR0020169,P021448,J000110,LOWER,,False,False,True,
PR0020170,P021449,J000110,LOWER,,False,False,True,
PR0020171,P021450,J000110,LOWER,B2,True,True,True,
PR0020172,P021451,J000110,LOWER,B1,True,True,True,
PR0020173,P021452,J000110,LOWER,B1,True,True,True,
PR0020174,P021453,J000110,LOWER,B1,True,True,True,
PR0020175,P021454,J000110,LOWER,B3,True,True,True,
PR0020176,P021455,J000110,LOWER,B3,True,True,True,
PR0020177,P021456,J000110,LOWER,B2,True,True,True,
PR0020178,P021457,J000110,LOWER,,True,False,True,
PR0020179,P021458,J000110,LOWER,,False,False,True,
PR0020180,P021459,J000110,LOWER,,False,False,True,
PR0020181,P021460,J000110,LOWER,B1,True,True,False,Synthetic child is part of a family group.
PR0020182,P021461,J000110,LOWER,B1,True,True,True,
PR0020183,P021462,J000110,LOWER,B1,True,True,True,
PR0020184,P021463,J000110,LOWER,B2,True,True,True,
PR0020185,P021464,J000110,LOWER,B2,True,True,True,
PR0020186,P021465,J000110,LOWER,B2,True,True,True,
PR0020187,P021466,J000110,LOWER,B2,True,True,True,
PR0020188,P021467,J000110,LOWER,,True,False,True,
PR0020189,P021468,J000110,LOWER,,False,False,True,
PR0020190,P021469,J000110,LOWER,,False,False,True,
PR0020191,P021470,J000110,LOWER,S1,True,True,True,
PR0020192,P021471,J000110,LOWER,B2,True,True,True,
PR0020193,P021472,J000110,LOWER,B2,True,True,True,
PR0020194,P021473,J000110,LOWER,B2,True,True,True,
PR0020195,P021474,J000110,LOWER,B2,True,True,True,
PR0020196,P021475,J000110,LOWER,B2,True,True,True,
PR0020197,P021476,J000110,LOWER,B3,True,True,True,
PR0020198,P021481,J000110,LOWER,B2,True,True,True,
PR0020199,P021482,J000110,LOWER,B2,True,True,True,
PR0020200,P021483,J000110,LOWER,B2,True,True,True,
PR0020201,P021484,J000110,LOWER,B2,True,True,True,
PR0020202,P021485,J000110,LOWER,B1,True,True,True,
PR0020203,P021486,J000110,LOWER,B1,True,True,True,
PR0020204,P021487,J000110,LOWER,,True,False,True,
PR0020205,P021488,J000110,LOWER,,False,False,True,
PR0020206,P021489,J000110,LOWER,,False,False,True,
PR0020207,P021490,J000110,LOWER,B2,True,True,True,
PR0020208,P021491,J000110,LOWER,B2,True,True,True,
PR0020209,P021492,J000110,LOWER,B2,True,True,True,
PR0020210,P021493,J000110,LOWER,B2,True,True,True,
PR0020211,P021494,J000110,LOWER,B2,True,True,True,
PR0020212,P021495,J000110,LOWER,B2,True,True,True,
PR0020213,P021496,J000110,LOWER,B2,True,True,True,
PR0020214,P021497,J000110,LOWER,,True,False,True,
PR0020215,P021498,J000110,LOWER,,False,False,True,
PR0020216,P021499,J000110,LOWER,,False,False,True,
PR0020217,P021500,J000110,LOWER,B1,True,True,False,
PR0020218,P021504,J000110,LOWER,B1,True,True,True,
PR0020219,P021505,J000110,LOWER,B1,True,True,True,
PR0020220,P021506,J000110,LOWER,B1,True,True,True,
PR0020221,P021507,J000110,LOWER,,True,False,True,
PR0020222,P021508,J000110,LOWER,,False,False,True,
PR0020223,P021509,J000110,LOWER,,False,False,True,
PR0020224,P021510,J000110,LOWER,B1,True,True,True,
PR0020225,P021511,J000110,LOWER,B1,True,True,True,
PR0020226,P021512,J000110,LOWER,B1,True,True,True,
PR0020227,P021513,J000110,LOWER,B1,True,True,True,
PR0020228,P021514,J000110,LOWER,B1,True,True,True,
PR0020229,P021515,J000110,LOWER,B1,True,True,True,
PR0020230,P021516,J000110,LOWER,B1,True,True,True,
PR0020231,P021517,J000110,LOWER,,True,False,True,
PR0020232,P021518,J000110,LOWER,,False,False,True,
PR0020233,P021519,J000110,LOWER,,False,False,True,
PR0020234,P021520,J000110,LOWER,B3,True,True,False,
PR0020235,P021521,J000110,LOWER,B3,True,True,True,
PR0020236,P021522,J000110,LOWER,B1,True,True,True,
PR0020237,P021523,J000110,LOWER,B1,True,True,True,
PR0020238,P021524,J000110,LOWER,B1,True,True,True,
PR0020239,P021525,J000110,LOWER,B1,True,True,True,
PR0020240,P021526,J000110,LOWER,B3,True,True,True,
PR0020241,P021527,J000110,LOWER,B3,True,False,True,
PR0020242,P021528,J000110,LOWER,,False,False,True,
PR0020243,P021529,J000110,LOWER,,False,False,True,
PR0020244,P021530,J000110,LOWER,S1,True,True,True,
PR0020245,P021531,J000110,LOWER,S1,True,True,True,
PR0020246,P021532,J000110,LOWER,B1,True,True,True,
PR0020247,P021533,J000110,LOWER,B1,True,True,True,
PR0020248,P021534,J000110,LOWER,B1,True,True,True,
PR0020249,P021535,J000110,LOWER,B1,True,True,True,
PR0020250,P021536,J000110,LOWER,B1,True,True,True,Synthetic child is part of a family group.
PR0020251,P021537,J000110,LOWER,,True,False,True,
PR0020252,P021538,J000110,LOWER,B1,False,False,True,
PR0020253,P021539,J000110,LOWER,,False,False,True,
PR0020254,P021540,J000110,LOWER,B1,True,True,False,
PR0020255,P021541,J000110,LOWER,B1,True,True,True,
