seat_id,coach_id,coach_number,seat_number,berth_type,row_number,position,is_window,is_aisle
SE0058554,CO000885,B2,6,UPPER,1,AISLE,False,True
SE0058555,CO000885,B2,7,LOWER,2,WINDOW,True,False
SE0058556,CO000885,B2,8,MIDDLE,2,MIDDLE,False,False
SE0058557,CO000885,B2,9,UPPER,2,AISLE,False,True
SE0058558,CO000885,B2,10,LOWER,2,WINDOW,True,False
SE0058559,CO000885,B2,11,MIDDLE,2,MIDDLE,False,False
SE0058560,CO000885,B2,12,UPPER,2,AISLE,False,True
SE0058561,CO000885,B2,13,LOWER,3,WINDOW,True,False
SE0058562,CO000885,B2,14,MIDDLE,3,MIDDLE,False,False
SE0058563,CO000885,B2,15,UPPER,3,AISLE,False,True
SE0058564,CO000885,B2,16,LOWER,3,WINDOW,True,False
SE0058565,CO000885,B2,17,MIDDLE,3,MIDDLE,False,False
SE0058566,CO000885,B2,18,UPPER,3,AISLE,False,True
SE0058567,CO000885,B2,19,LOWER,4,WINDOW,True,False
SE0058568,CO000885,B2,20,MIDDLE,4,MIDDLE,False,False
SE0058569,CO000885,B2,21,UPPER,4,AISLE,False,True
SE0058570,CO000885,B2,22,LOWER,4,WINDOW,True,False
SE0058571,CO000885,B2,23,MIDDLE,4,MIDDLE,False,False
SE0058572,CO000885,B2,24,UPPER,4,AISLE,False,True
SE0058573,CO000885,B2,25,LOWER,5,WINDOW,True,False
SE0058574,CO000885,B2,26,MIDDLE,5,MIDDLE,False,False
SE0058575,CO000885,B2,27,UPPER,5,AISLE,False,True
SE0058576,CO000885,B2,28,LOWER,5,WINDOW,True,False
SE0058577,CO000885,B2,29,MIDDLE,5,MIDDLE,False,False
SE0058578,CO000885,B2,30,UPPER,5,AISLE,False,True
SE0058579,CO000885,B2,31,LOWER,6,WINDOW,True,False
SE0058580,CO000885,B2,32,MIDDLE,6,MIDDLE,False,False
SE0058581,CO000885,B2,33,UPPER,6,AISLE,False,True
SE0058582,CO000885,B2,34,LOWER,6,WINDOW,True,False
SE0058583,CO000885,B2,35,MIDDLE,6,MIDDLE,False,False
SE0058584,CO000885,B2,36,UPPER,6,AISLE,False,True
SE0058585,CO000885,B2,37,LOWER,7,WINDOW,True,False
SE0058586,CO000885,B2,38,MIDDLE,7,MIDDLE,False,False
SE0058587,CO000885,B2,39,UPPER,7,AISLE,False,True
SE0058588,CO000885,B2,40,LOWER,7,WINDOW,True,False
SE0058589,CO000885,B2,41,MIDDLE,7,MIDDLE,False,False
SE0058590,CO000885,B2,42,UPPER,7,AISLE,False,True
SE0058591,CO000885,B2,43,LOWER,8,WINDOW,True,False
SE0058592,CO000885,B2,44,MIDDLE,8,MIDDLE,False,False
SE0058593,CO000885,B2,45,UPPER,8,AISLE,False,True
SE0058594,CO000885,B2,46,LOWER,8,WINDOW,True,False
SE0058595,CO000885,B2,47,MIDDLE,8,MIDDLE,False,False
SE0058596,CO000885,B2,48,UPPER,8,AISLE,False,True
SE0058597,CO000885,B2,49,SIDE_LOWER,9,SIDE,False,False
SE0058598,CO000885,B2,50,SIDE_UPPER,9,SIDE,False,False
SE0058599,CO000885,B2,51,SIDE_LOWER,10,SIDE,False,False
SE0058600,CO000885,B2,52,SIDE_UPPER,10,SIDE,False,False
SE0058601,CO000885,B2,53,SIDE_LOWER,11,SIDE,False,False
SE0058602,CO000885,B2,54,SIDE_UPPER,11,SIDE,False,False
SE0058603,CO000885,B2,55,SIDE_LOWER,12,SIDE,False,False
SE0058604,CO000885,B2,56,SIDE_UPPER,12,SIDE,False,False
SE0058605,CO000885,B2,57,SIDE_LOWER,13,SIDE,False,False
SE0058606,CO000885,B2,58,SIDE_UPPER,13,SIDE,False,False
SE0058607,CO000885,B2,59,SIDE_LOWER,14,SIDE,False,False
SE0058608,CO000885,B2,60,SIDE_UPPER,14,SIDE,False,False
SE0058609,CO000885,B2,61,SIDE_LOWER,15,SIDE,False,False
SE0058610,CO000885,B2,62,SIDE_UPPER,15,SIDE,False,False
SE0058611,CO000885,B2,63,SIDE_LOWER,16,SIDE,False,False
SE0058612,CO000885,B2,64,SIDE_UPPER,16,SIDE,False,False
SE0058613,CO000886,B3,1,LOWER,1,WINDOW,True,False
SE0058614,CO000886,B3,2,MIDDLE,1,MIDDLE,False,False
SE0058615,CO000886,B3,3,UPPER,1,AISLE,False,True
SE0058616,CO000886,B3,4,LOWER,1,WINDOW,True,False
SE0058617,CO000886,B3,5,MIDDLE,1,MIDDLE,False,False
SE0058618,CO000886,B3,6,UPPER,1,AISLE,False,True
SE0058619,CO000886,B3,7,LOWER,2,WINDOW,True,False
SE0058620,CO000886,B3,8,MIDDLE,2,MIDDLE,False,False
SE0058621,CO000886,B3,9,UPPER,2,AISLE,False,True
SE0058622,CO000886,B3,10,LOWER,2,WINDOW,True,False
SE0058623,CO000886,B3,11,MIDDLE,2,MIDDLE,False,False
SE0058624,CO000886,B3,12,UPPER,2,AISLE,False,True
SE0058625,CO000886,B3,13,LOWER,3,WINDOW,True,False
SE0058626,CO000886,B3,14,MIDDLE,3,MIDDLE,False,False
SE0058627,CO000886,B3,15,UPPER,3,AISLE,False,True
SE0058628,CO000886,B3,16,LOWER,3,WINDOW,True,False
SE0058629,CO000886,B3,17,MIDDLE,3,MIDDLE,False,False
SE0058630,CO000886,B3,18,UPPER,3,AISLE,False,True
SE0058631,CO000886,B3,19,LOWER,4,WINDOW,True,False
SE0058632,CO000886,B3,20,MIDDLE,4,MIDDLE,False,False
SE0058633,CO000886,B3,21,UPPER,4,AISLE,False,True
SE0058634,CO000886,B3,22,LOWER,4,WINDOW,True,False
SE0058635,CO000886,B3,23,MIDDLE,4,MIDDLE,False,False
SE0058636,CO000886,B3,24,UPPER,4,AISLE,False,True
SE0058637,CO000886,B3,25,LOWER,5,WINDOW,True,False
SE0058638,CO000886,B3,26,MIDDLE,5,MIDDLE,False,False
SE0058639,CO000886,B3,27,UPPER,5,AISLE,False,True
SE0058640,CO000886,B3,28,LOWER,5,WINDOW,True,False
SE0058641,CO000886,B3,29,MIDDLE,5,MIDDLE,False,False
SE0058642,CO000886,B3,30,UPPER,5,AISLE,False,True
SE0058643,CO000886,B3,31,LOWER,6,WINDOW,True,False
SE0058644,CO000886,B3,32,MIDDLE,6,MIDDLE,False,False
SE0058645,CO000886,B3,33,UPPER,6,AISLE,False,True
SE0058646,CO000886,B3,34,LOWER,6,WINDOW,True,False
SE0058647,CO000886,B3,35,MIDDLE,6,MIDDLE,False,False
SE0058648,CO000886,B3,36,UPPER,6,AISLE,False,True
SE0058649,CO000886,B3,37,LOWER,7,WINDOW,True,False
SE0058650,CO000886,B3,38,MIDDLE,7,MIDDLE,False,False
SE0058651,CO000886,B3,39,UPPER,7,AISLE,False,True
SE0058652,CO000886,B3,40,LOWER,7,WINDOW,True,False
SE0058653,CO000886,B3,41,MIDDLE,7,MIDDLE,False,False
SE0058654,CO000886,B3,42,UPPER,7,AISLE,False,True
SE0058655,CO000886,B3,43,LOWER,8,WINDOW,True,False
SE0058656,CO000886,B3,44,MIDDLE,8,MIDDLE,False,False
SE0058657,CO000886,B3,45,UPPER,8,AISLE,False,True
SE0058658,CO000886,B3,46,LOWER,8,WINDOW,True,False
SE0058659,CO000886,B3,47,MIDDLE,8,MIDDLE,False,False
SE0058660,CO000886,B3,48,UPPER,8,AISLE,False,True
SE0058661,CO000886,B3,49,SIDE_LOWER,9,SIDE,False,False
SE0058662,CO000886,B3,50,SIDE_UPPER,9,SIDE,False,False
SE0058663,CO000886,B3,51,SIDE_LOWER,10,SIDE,False,False
SE0058664,CO000886,B3,52,SIDE_UPPER,10,SIDE,False,False
SE0058665,CO000886,B3,53,SIDE_LOWER,11,SIDE,False,False
SE0058666,CO000886,B3,54,SIDE_UPPER,11,SIDE,False,False
SE0058667,CO000886,B3,55,SIDE_LOWER,12,SIDE,False,False
SE0058668,CO000886,B3,56,SIDE_UPPER,12,SIDE,False,False
SE0058669,CO000886,B3,57,SIDE_LOWER,13,SIDE,False,False
SE0058670,CO000886,B3,58,SIDE_UPPER,13,SIDE,False,False
SE0058671,CO000886,B3,59,SIDE_LOWER,14,SIDE,False,False
SE0058672,CO000886,B3,60,SIDE_UPPER,14,SIDE,False,False
SE0058673,CO000886,B3,61,SIDE_LOWER,15,SIDE,False,False
SE0058674,CO000886,B3,62,SIDE_UPPER,15,SIDE,False,False
SE0058675,CO000886,B3,63,SIDE_LOWER,16,SIDE,False,False
SE0058676,CO000886,B3,64,SIDE_UPPER,16,SIDE,False,False
SE0058677,CO000887,B4,1,LOWER,1,WINDOW,True,False
SE0058678,CO000887,B4,2,MIDDLE,1,MIDDLE,False,False
SE0058679,CO000887,B4,3,UPPER,1,AISLE,False,True
SE0058680,CO000887,B4,4,LOWER,1,WINDOW,True,False
SE0058681,CO000887,B4,5,MIDDLE,1,MIDDLE,False,False
SE0058682,CO000887,B4,6,UPPER,1,AISLE,False,True
SE0058683,CO000887,B4,7,LOWER,2,WINDOW,True,False
SE0058684,CO000887,B4,8,MIDDLE,2,MIDDLE,False,False
SE0058685,CO000887,B4,9,UPPER,2,AISLE,False,True
SE0058686,CO000887,B4,10,LOWER,2,WINDOW,True,False
SE0058687,CO000887,B4,11,MIDDLE,2,MIDDLE,False,False
SE0058688,CO000887,B4,12,UPPER,2,AISLE,False,True
SE0058689,CO000887,B4,13,LOWER,3,WINDOW,True,False
SE0058690,CO000887,B4,14,MIDDLE,3,MIDDLE,False,False
SE0058691,CO000887,B4,15,UPPER,3,AISLE,False,True
SE0058692,CO000887,B4,16,LOWER,3,WINDOW,True,False
SE0058693,CO000887,B4,17,MIDDLE,3,MIDDLE,False,False
SE0058694,CO000887,B4,18,UPPER,3,AISLE,False,True
SE0058695,CO000887,B4,19,LOWER,4,WINDOW,True,False
SE0058696,CO000887,B4,20,MIDDLE,4,MIDDLE,False,False
SE0058697,CO000887,B4,21,UPPER,4,AISLE,False,True
SE0058698,CO000887,B4,22,LOWER,4,WINDOW,True,False
SE0058699,CO000887,B4,23,MIDDLE,4,MIDDLE,False,False
SE0058700,CO000887,B4,24,UPPER,4,AISLE,False,True
SE0058701,CO000887,B4,25,LOWER,5,WINDOW,True,False
SE0058702,CO000887,B4,26,MIDDLE,5,MIDDLE,False,False
SE0058703,CO000887,B4,27,UPPER,5,AISLE,False,True
SE0058704,CO000887,B4,28,LOWER,5,WINDOW,True,False
SE0058705,CO000887,B4,29,MIDDLE,5,MIDDLE,False,False
SE0058706,CO000887,B4,30,UPPER,5,AISLE,False,True
SE0058707,CO000887,B4,31,LOWER,6,WINDOW,True,False
SE0058708,CO000887,B4,32,MIDDLE,6,MIDDLE,False,False
SE0058709,CO000887,B4,33,UPPER,6,AISLE,False,True
SE0058710,CO000887,B4,34,LOWER,6,WINDOW,True,False
SE0058711,CO000887,B4,35,MIDDLE,6,MIDDLE,False,False
SE0058712,CO000887,B4,36,UPPER,6,AISLE,False,True
SE0058713,CO000887,B4,37,LOWER,7,WINDOW,True,False
SE0058714,CO000887,B4,38,MIDDLE,7,MIDDLE,False,False
SE0058715,CO000887,B4,39,UPPER,7,AISLE,False,True
SE0058716,CO000887,B4,40,LOWER,7,WINDOW,True,False
SE0058717,CO000887,B4,41,MIDDLE,7,MIDDLE,False,False
SE0058718,CO000887,B4,42,UPPER,7,AISLE,False,True
SE0058719,CO000887,B4,43,LOWER,8,WINDOW,True,False
SE0058720,CO000887,B4,44,MIDDLE,8,MIDDLE,False,False
SE0058721,CO000887,B4,45,UPPER,8,AISLE,False,True
SE0058722,CO000887,B4,46,LOWER,8,WINDOW,True,False
SE0058723,CO000887,B4,47,MIDDLE,8,MIDDLE,False,False
SE0058724,CO000887,B4,48,UPPER,8,AISLE,False,True
SE0058725,CO000887,B4,49,SIDE_LOWER,9,SIDE,False,False
SE0058726,CO000887,B4,50,SIDE_UPPER,9,SIDE,False,False
SE0058727,CO000887,B4,51,SIDE_LOWER,10,SIDE,False,False
SE0058728,CO000887,B4,52,SIDE_UPPER,10,SIDE,False,False
SE0058729,CO000887,B4,53,SIDE_LOWER,11,SIDE,False,False
SE0058730,CO000887,B4,54,SIDE_UPPER,11,SIDE,False,False
SE0058731,CO000887,B4,55,SIDE_LOWER,12,SIDE,False,False
SE0058732,CO000887,B4,56,SIDE_UPPER,12,SIDE,False,False
SE0058733,CO000887,B4,57,SIDE_LOWER,13,SIDE,False,False
SE0058734,CO000887,B4,58,SIDE_UPPER,13,SIDE,False,False
SE0058735,CO000887,B4,59,SIDE_LOWER,14,SIDE,False,False
SE0058736,CO000887,B4,60,SIDE_UPPER,14,SIDE,False,False
SE0058737,CO000887,B4,61,SIDE_LOWER,15,SIDE,False,False
SE0058738,CO000887,B4,62,SIDE_UPPER,15,SIDE,False,False
SE0058739,CO000887,B4,63,SIDE_LOWER,16,SIDE,False,False
SE0058740,CO000887,B4,64,SIDE_UPPER,16,SIDE,False,False
SE0058741,CO000888,A1,1,LOWER,1,WINDOW,True,False
SE0058742,CO000888,A1,2,UPPER,1,AISLE,False,True
SE0058743,CO000888,A1,3,LOWER,1,WINDOW,True,False
SE0058744,CO000888,A1,4,UPPER,1,AISLE,False,True
SE0058745,CO000888,A1,5,LOWER,2,WINDOW,True,False
SE0058746,CO000888,A1,6,UPPER,2,AISLE,False,True
SE0058747,CO000888,A1,7,LOWER,2,WINDOW,True,False
SE0058748,CO000888,A1,8,UPPER,2,AISLE,False,True
SE0058749,CO000888,A1,9,LOWER,3,WINDOW,True,False
SE0058750,CO000888,A1,10,UPPER,3,AISLE,False,True
SE0058751,CO000888,A1,11,LOWER,3,WINDOW,True,False
SE0058752,CO000888,A1,12,UPPER,3,AISLE,False,True
SE0058753,CO000888,A1,13,LOWER,4,WINDOW,True,False
SE0058754,CO000888,A1,14,UPPER,4,AISLE,False,True
SE0058755,CO000888,A1,15,LOWER,4,WINDOW,True,False
SE0058756,CO000888,A1,16,UPPER,4,AISLE,False,True
SE0058757,CO000888,A1,17,LOWER,5,WINDOW,True,False
SE0058758,CO000888,A1,18,UPPER,5,AISLE,False,True
SE0058759,CO000888,A1,19,LOWER,5,WINDOW,True,False
SE0058760,CO000888,A1,20,UPPER,5,AISLE,False,True
SE0058761,CO000888,A1,21,LOWER,6,WINDOW,True,False
SE0058762,CO000888,A1,22,UPPER,6,AISLE,False,True
SE0058763,CO000888,A1,23,LOWER,6,WINDOW,True,False
SE0058764,CO000888,A1,24,UPPER,6,AISLE,False,True
SE0058765,CO000888,A1,25,LOWER,7,WINDOW,True,False
SE0058766,CO000888,A1,26,UPPER,7,AISLE,False,True
SE0058767,CO000888,A1,27,LOWER,7,WINDOW,True,False
SE0058768,CO000888,A1,28,UPPER,7,AISLE,False,True
SE0058769,CO000888,A1,29,LOWER,8,WINDOW,True,False
SE0058770,CO000888,A1,30,UPPER,8,AISLE,False,True
SE0058771,CO000888,A1,31,LOWER,8,WINDOW,True,False
SE0058772,CO000888,A1,32,UPPER,8,AISLE,False,True
SE0058773,CO000888,A1,33,SIDE_LOWER,9,SIDE,False,False
SE0058774,CO000888,A1,34,SIDE_UPPER,9,SIDE,False,False
SE0058775,CO000888,A1,35,SIDE_LOWER,10,SIDE,False,False
SE0058776,CO000888,A1,36,SIDE_UPPER,10,SIDE,False,False
SE0058777,CO000888,A1,37,SIDE_LOWER,11,SIDE,False,False
SE0058778,CO000888,A1,38,SIDE_UPPER,11,SIDE,False,False
SE0058779,CO000888,A1,39,SIDE_LOWER,12,SIDE,False,False
SE0058780,CO000888,A1,40,SIDE_UPPER,12,SIDE,False,False
SE0058781,CO000888,A1,41,SIDE_LOWER,13,SIDE,False,False
SE0058782,CO000888,A1,42,SIDE_UPPER,13,SIDE,False,False
SE0058783,CO000888,A1,43,SIDE_LOWER,14,SIDE,False,False
SE0058784,CO000888,A1,44,SIDE_UPPER,14,SIDE,False,False
SE0058785,CO000888,A1,45,SIDE_LOWER,15,SIDE,False,False
SE0058786,CO000888,A1,46,SIDE_UPPER,15,SIDE,False,False
SE0058787,CO000888,A1,47,SIDE_LOWER,16,SIDE,False,False
SE0058788,CO000888,A1,48,SIDE_UPPER,16,SIDE,False,False
SE0058789,CO000889,A2,1,LOWER,1,WINDOW,True,False
SE0058790,CO000889,A2,2,UPPER,1,AISLE,False,True
SE0058791,CO000889,A2,3,LOWER,1,WINDOW,True,False
SE0058792,CO000889,A2,4,UPPER,1,AISLE,False,True
SE0058793,CO000889,A2,5,LOWER,2,WINDOW,True,False
SE0058794,CO000889,A2,6,UPPER,2,AISLE,False,True
SE0058795,CO000889,A2,7,LOWER,2,WINDOW,True,False
SE0058796,CO000889,A2,8,UPPER,2,AISLE,False,True
SE0058797,CO000889,A2,9,LOWER,3,WINDOW,True,False
SE0058798,CO000889,A2,10,UPPER,3,AISLE,False,True
SE0058799,CO000889,A2,11,LOWER,3,WINDOW,True,False
SE0058800,CO000889,A2,12,UPPER,3,AISLE,False,True
SE0058801,CO000889,A2,13,LOWER,4,WINDOW,True,False
SE0058802,CO000889,A2,14,UPPER,4,AISLE,False,True
SE0058803,CO000889,A2,15,LOWER,4,WINDOW,True,False
SE0058804,CO000889,A2,16,UPPER,4,AISLE,False,True
SE0058805,CO000889,A2,17,LOWER,5,WINDOW,True,False
SE0058806,CO000889,A2,18,UPPER,5,AISLE,False,True
SE0058807,CO000889,A2,19,LOWER,5,WINDOW,True,False
SE0058808,CO000889,A2,20,UPPER,5,AISLE,False,True
SE0058809,CO000889,A2,21,LOWER,6,WINDOW,True,False
SE0058810,CO000889,A2,22,UPPER,6,AISLE,False,True
SE0058811,CO000889,A2,23,LOWER,6,WINDOW,True,False
SE0058812,CO000889,A2,24,UPPER,6,AISLE,False,True
SE0058813,CO000889,A2,25,LOWER,7,WINDOW,True,False
SE0058814,CO000889,A2,26,UPPER,7,AISLE,False,True
SE0058815,CO000889,A2,27,LOWER,7,WINDOW,True,False
SE0058816,CO000889,A2,28,UPPER,7,AISLE,False,True
SE0058817,CO000889,A2,29,LOWER,8,WINDOW,True,False
SE0058818,CO000889,A2,30,UPPER,8,AISLE,False,True
SE0058819,CO000889,A2,31,LOWER,8,WINDOW,True,False
SE0058820,CO000889,A2,32,UPPER,8,AISLE,False,True
SE0058821,CO000889,A2,33,SIDE_LOWER,9,SIDE,False,False
SE0058822,CO000889,A2,34,SIDE_UPPER,9,SIDE,False,False
SE0058823,CO000889,A2,35,SIDE_LOWER,10,SIDE,False,False
SE0058824,CO000889,A2,36,SIDE_UPPER,10,SIDE,False,False
SE0058825,CO000889,A2,37,SIDE_LOWER,11,SIDE,False,False
SE0058826,CO000889,A2,38,SIDE_UPPER,11,SIDE,False,False
SE0058827,CO000889,A2,39,SIDE_LOWER,12,SIDE,False,False
SE0058828,CO000889,A2,40,SIDE_UPPER,12,SIDE,False,False
SE0058829,CO000889,A2,41,SIDE_LOWER,13,SIDE,False,False
SE0058830,CO000889,A2,42,SIDE_UPPER,13,SIDE,False,False
SE0058831,CO000889,A2,43,SIDE_LOWER,14,SIDE,False,False
SE0058832,CO000889,A2,44,SIDE_UPPER,14,SIDE,False,False
SE0058833,CO000889,A2,45,SIDE_LOWER,15,SIDE,False,False
SE0058834,CO000889,A2,46,SIDE_UPPER,15,SIDE,False,False
SE0058835,CO000889,A2,47,SIDE_LOWER,16,SIDE,False,False
SE0058836,CO000889,A2,48,SIDE_UPPER,16,SIDE,False,False
SE0058837,CO000890,S1,1,LOWER,1,WINDOW,True,False
SE0058838,CO000890,S1,2,MIDDLE,1,MIDDLE,False,False
SE0058839,CO000890,S1,3,UPPER,1,AISLE,False,True
SE0058840,CO000890,S1,4,LOWER,1,WINDOW,True,False
SE0058841,CO000890,S1,5,MIDDLE,1,MIDDLE,False,False
SE0058842,CO000890,S1,6,UPPER,1,AISLE,False,True
SE0058843,CO000890,S1,7,LOWER,2,WINDOW,True,False
SE0058844,CO000890,S1,8,MIDDLE,2,MIDDLE,False,False
SE0058845,CO000890,S1,9,UPPER,2,AISLE,False,True
SE0058846,CO000890,S1,10,LOWER,2,WINDOW,True,False
SE0058847,CO000890,S1,11,MIDDLE,2,MIDDLE,False,False
SE0058848,CO000890,S1,12,UPPER,2,AISLE,False,True
SE0058849,CO000890,S1,13,LOWER,3,WINDOW,True,False
SE0058850,CO000890,S1,14,MIDDLE,3,MIDDLE,False,False
SE0058851,CO000890,S1,15,UPPER,3,AISLE,False,True
SE0058852,CO000890,S1,16,LOWER,3,WINDOW,True,False
SE0058853,CO000890,S1,17,MIDDLE,3,MIDDLE,False,False
SE0058854,CO000890,S1,18,UPPER,3,AISLE,False,True
SE0058855,CO000890,S1,19,LOWER,4,WINDOW,True,False
SE0058856,CO000890,S1,20,MIDDLE,4,MIDDLE,False,False
SE0058857,CO000890,S1,21,UPPER,4,AISLE,False,True
SE0058858,CO000890,S1,22,LOWER,4,WINDOW,True,False
SE0058859,CO000890,S1,23,MIDDLE,4,MIDDLE,False,False
SE0058860,CO000890,S1,24,UPPER,4,AISLE,False,True
SE0058861,CO000890,S1,25,LOWER,5,WINDOW,True,False
SE0058862,CO000890,S1,26,MIDDLE,5,MIDDLE,False,False
SE0058863,CO000890,S1,27,UPPER,5,AISLE,False,True
SE0058864,CO000890,S1,28,LOWER,5,WINDOW,True,False
SE0058865,CO000890,S1,29,MIDDLE,5,MIDDLE,False,False
SE0058866,CO000890,S1,30,UPPER,5,AISLE,False,True
SE0058867,CO000890,S1,31,LOWER,6,WINDOW,True,False
SE0058868,CO000890,S1,32,MIDDLE,6,MIDDLE,False,False
SE0058869,CO000890,S1,33,UPPER,6,AISLE,False,True
SE0058870,CO000890,S1,34,LOWER,6,WINDOW,True,False
SE0058871,CO000890,S1,35,MIDDLE,6,MIDDLE,False,False
SE0058872,CO000890,S1,36,UPPER,6,AISLE,False,True
SE0058873,CO000890,S1,37,LOWER,7,WINDOW,True,False
SE0058874,CO000890,S1,38,MIDDLE,7,MIDDLE,False,False
SE0058875,CO000890,S1,39,UPPER,7,AISLE,False,True
SE0058876,CO000890,S1,40,LOWER,7,WINDOW,True,False
SE0058877,CO000890,S1,41,MIDDLE,7,MIDDLE,False,False
SE0058878,CO000890,S1,42,UPPER,7,AISLE,False,True
SE0058879,CO000890,S1,43,LOWER,8,WINDOW,True,False
SE0058880,CO000890,S1,44,MIDDLE,8,MIDDLE,False,False
SE0058881,CO000890,S1,45,UPPER,8,AISLE,False,True
SE0058882,CO000890,S1,46,LOWER,8,WINDOW,True,False
SE0058883,CO000890,S1,47,MIDDLE,8,MIDDLE,False,False
SE0058884,CO000890,S1,48,UPPER,8,AISLE,False,True
SE0058885,CO000890,S1,49,SIDE_LOWER,9,SIDE,False,False
SE0058886,CO000890,S1,50,SIDE_UPPER,9,SIDE,False,False
SE0058887,CO000890,S1,51,SIDE_LOWER,10,SIDE,False,False
SE0058888,CO000890,S1,52,SIDE_UPPER,10,SIDE,False,False
SE0058889,CO000890,S1,53,SIDE_LOWER,11,SIDE,False,False
SE0058890,CO000890,S1,54,SIDE_UPPER,11,SIDE,False,False
SE0058891,CO000890,S1,55,SIDE_LOWER,12,SIDE,False,False
SE0058892,CO000890,S1,56,SIDE_UPPER,12,SIDE,False,False
SE0058893,CO000890,S1,57,SIDE_LOWER,13,SIDE,False,False
SE0058894,CO000890,S1,58,SIDE_UPPER,13,SIDE,False,False
SE0058895,CO000890,S1,59,SIDE_LOWER,14,SIDE,False,False
SE0058896,CO000890,S1,60,SIDE_UPPER,14,SIDE,False,False
SE0058897,CO000890,S1,61,SIDE_LOWER,15,SIDE,False,False
SE0058898,CO000890,S1,62,SIDE_UPPER,15,SIDE,False,False
SE0058899,CO000890,S1,63,SIDE_LOWER,16,SIDE,False,False
SE0058900,CO000890,S1,64,SIDE_UPPER,16,SIDE,False,False
SE0058901,CO000890,S1,65,SIDE_LOWER,17,SIDE,False,False
SE0058902,CO000890,S1,66,SIDE_UPPER,17,SIDE,False,False
SE0058903,CO000890,S1,67,SIDE_LOWER,18,SIDE,False,False
SE0058904,CO000890,S1,68,SIDE_UPPER,18,SIDE,False,False
SE0058905,CO000890,S1,69,SIDE_LOWER,19,SIDE,False,False
SE0058906,CO000890,S1,70,SIDE_UPPER,19,SIDE,False,False
SE0058907,CO000890,S1,71,SIDE_LOWER,20,SIDE,False,False
SE0058908,CO000890,S1,72,SIDE_UPPER,20,SIDE,False,False
SE0058909,CO000891,S2,1,LOWER,1,WINDOW,True,False
SE0058910,CO000891,S2,2,MIDDLE,1,MIDDLE,False,False
SE0058911,CO000891,S2,3,UPPER,1,AISLE,False,True
SE0058912,CO000891,S2,4,LOWER,1,WINDOW,True,False
SE0058913,CO000891,S2,5,MIDDLE,1,MIDDLE,False,False
SE0058914,CO000891,S2,6,UPPER,1,AISLE,False,True
SE0058915,CO000891,S2,7,LOWER,2,WINDOW,True,False
SE0058916,CO000891,S2,8,MIDDLE,2,MIDDLE,False,False
SE0058917,CO000891,S2,9,UPPER,2,AISLE,False,True
SE0058918,CO000891,S2,10,LOWER,2,WINDOW,True,False
SE0058919,CO000891,S2,11,MIDDLE,2,MIDDLE,False,False
SE0058920,CO000891,S2,12,UPPER,2,AISLE,False,True
SE0058921,CO000891,S2,13,LOWER,3,WINDOW,True,False
SE0058922,CO000891,S2,14,MIDDLE,3,MIDDLE,False,False
SE0058923,CO000891,S2,15,UPPER,3,AISLE,False,True
SE0058924,CO000891,S2,16,LOWER,3,WINDOW,True,False
SE0058925,CO000891,S2,17,MIDDLE,3,MIDDLE,False,False
SE0058926,CO000891,S2,18,UPPER,3,AISLE,False,True
SE0058927,CO000891,S2,19,LOWER,4,WINDOW,True,False
SE0058928,CO000891,S2,20,MIDDLE,4,MIDDLE,False,False
SE0058929,CO000891,S2,21,UPPER,4,AISLE,False,True
SE0058930,CO000891,S2,22,LOWER,4,WINDOW,True,False
SE0058931,CO000891,S2,23,MIDDLE,4,MIDDLE,False,False
SE0058932,CO000891,S2,24,UPPER,4,AISLE,False,True
SE0058933,CO000891,S2,25,LOWER,5,WINDOW,True,False
SE0058934,CO000891,S2,26,MIDDLE,5,MIDDLE,False,False
SE0058935,CO000891,S2,27,UPPER,5,AISLE,False,True
SE0058936,CO000891,S2,28,LOWER,5,WINDOW,True,False
SE0058937,CO000891,S2,29,MIDDLE,5,MIDDLE,False,False
SE0058938,CO000891,S2,30,UPPER,5,AISLE,False,True
SE0058939,CO000891,S2,31,LOWER,6,WINDOW,True,False
SE0058940,CO000891,S2,32,MIDDLE,6,MIDDLE,False,False
SE0058941,CO000891,S2,33,UPPER,6,AISLE,False,True
SE0058942,CO000891,S2,34,LOWER,6,WINDOW,True,False
SE0058943,CO000891,S2,35,MIDDLE,6,MIDDLE,False,False
SE0058944,CO000891,S2,36,UPPER,6,AISLE,False,True
SE0058945,CO000891,S2,37,LOWER,7,WINDOW,True,False
SE0058946,CO000891,S2,38,MIDDLE,7,MIDDLE,False,False
SE0058947,CO000891,S2,39,UPPER,7,AISLE,False,True
SE0058948,CO000891,S2,40,LOWER,7,WINDOW,True,False
SE0058949,CO000891,S2,41,MIDDLE,7,MIDDLE,False,False
SE0058950,CO000891,S2,42,UPPER,7,AISLE,False,True
SE0058951,CO000891,S2,43,LOWER,8,WINDOW,True,False
SE0058952,CO000891,S2,44,MIDDLE,8,MIDDLE,False,False
SE0058953,CO000891,S2,45,UPPER,8,AISLE,False,True
SE0058954,CO000891,S2,46,LOWER,8,WINDOW,True,False
SE0058955,CO000891,S2,47,MIDDLE,8,MIDDLE,False,False
SE0058956,CO000891,S2,48,UPPER,8,AISLE,False,True
SE0058957,CO000891,S2,49,SIDE_LOWER,9,SIDE,False,False
SE0058958,CO000891,S2,50,SIDE_UPPER,9,SIDE,False,False
SE0058959,CO000891,S2,51,SIDE_LOWER,10,SIDE,False,False
